ACCIDENTDATE,snowing,raining,foggy,smoke,dust,strong_winds,wind_dir,wind_speed,temperature,SURFACE_COND
2011-11-23,0,0,0,0,0,0,S,9.0,61.0,1
2011-12-15,0,0,0,0,0,0,SSW,17.0,69.0,1
2011-12-13,0,1,0,0,0,0,S,14.0,51.0,2
2011-12-08,0,0,0,0,0,0,N,1.0,81.0,1
2011-11-26,0,1,0,0,0,0,S,13.0,58.0,2
2011-12-11,0,0,0,0,0,0,S,20.0,61.0,1
2011-12-22,0,0,0,0,0,0,ESE,8.0,59.0,1
2011-12-03,0,0,0,0,0,0,N,3.0,51.0,1
2011-12-30,0,0,0,0,0,0,SW,7.0,64.0,1
2011-12-31,0,0,0,0,0,0,N,30.0,75.0,1
2011-12-19,0,0,0,0,0,0,W,12.0,63.0,9
2012-01-02,0,0,0,0,0,0,NW,7.0,91.0,1
2012-01-01,0,0,0,0,0,0,NNE,9.0,70.0,1
2011-12-26,0,1,0,0,0,0,SSW,15.0,58.0,2
2011-11-24,0,0,0,0,0,0,ESE,20.0,73.0,1
2011-12-01,0,0,0,0,0,0,S,20.0,60.0,1
2011-12-23,0,0,0,0,0,0,NNE,3.0,80.0,1
2011-12-14,0,0,0,0,0,0,SSE,14.0,64.0,1
2011-12-29,0,0,0,0,0,0,SSE,16.0,76.0,1
2011-12-18,0,0,0,0,0,0,N,30.0,75.0,1
2012-01-17,0,0,0,0,0,0,N,10.0,82.0,1
2012-02-06,0,0,0,0,0,0,W,6.0,58.0,1
2012-01-21,0,0,0,0,0,0,SSE,6.0,59.0,1
2012-01-25,0,0,0,0,0,0,ESE,9.0,80.0,1
2012-02-07,0,0,0,0,0,0,W,10.0,59.0,1
2012-01-09,0,0,0,0,0,0,WNW,9.0,57.0,1
2012-01-16,0,0,0,0,0,0,N,21.0,84.0,1
2012-01-06,0,0,0,0,0,0,SSE,9.0,44.0,1
2012-01-10,0,0,0,0,0,0,W,8.0,55.0,1
2012-01-08,0,0,0,0,0,0,NW,13.0,66.0,1
2012-01-24,0,0,0,0,0,0,S,16.0,91.0,1
2012-01-20,0,0,0,0,0,0,S,9.0,63.0,1
2012-01-04,0,1,0,0,0,0,SSW,7.0,63.0,2
2012-02-09,0,0,0,0,0,0,S,12.0,72.0,1
2012-02-05,0,1,0,0,0,0,N,6.0,61.0,2
2012-01-05,0,0,0,0,0,0,SSE,7.0,67.0,1
2012-01-31,0,0,0,0,0,0,S,7.0,59.0,1
2012-02-03,0,0,0,0,0,0,SSW,5.0,74.0,1
2012-02-11,0,0,0,0,0,0,WSW,9.0,69.0,1
2012-01-14,0,0,0,0,0,0,S,16.0,64.0,1
2012-02-10,0,0,0,0,0,0,ESE,8.0,66.0,1
2012-01-18,0,0,0,0,0,0,WSW,20.0,66.0,1
2012-02-04,0,0,0,0,0,0,E,7.0,71.0,1
2012-01-26,0,0,0,0,0,0,S,20.0,68.0,1
2012-02-13,0,0,0,0,0,0,S,12.0,73.0,1
2012-01-29,0,0,0,0,0,0,N,8.0,67.0,1
2012-01-30,0,0,0,0,0,0,NW,14.0,84.0,1
2012-02-12,0,0,0,0,0,0,S,6.0,59.0,1
2012-02-16,0,0,0,0,0,0,WNW,6.0,60.0,1
2012-01-11,0,0,0,0,0,0,SSW,21.0,57.0,1
2012-02-08,0,0,0,0,0,0,S,20.0,59.0,1
2012-02-01,0,0,0,0,0,0,ESE,18.0,69.0,1
2012-02-14,0,0,0,0,0,0,N,5.0,82.0,1
2012-01-15,0,0,0,0,0,0,SSW,12.0,56.0,1
2012-01-28,0,0,0,0,0,0,SSW,6.0,71.0,1
2012-01-19,0,0,0,0,0,0,S,12.0,61.0,1
2012-02-02,0,0,0,0,0,0,SE,7.0,68.0,1
2012-01-07,0,0,0,0,0,0,ENE,3.0,53.0,1
2012-01-12,0,0,0,0,0,0,WSW,9.0,62.0,1
2012-01-23,0,0,0,0,0,0,SE,16.0,86.0,1
2012-01-27,0,0,0,0,0,0,SSE,5.0,75.0,1
2012-01-22,0,0,0,0,0,0,ESE,17.0,87.0,1
2012-01-13,0,0,0,0,0,0,SSW,12.0,72.0,1
2012-02-17,0,0,0,0,0,0,SW,10.0,71.0,1
2012-02-15,0,0,0,0,0,0,NNE,7.0,85.0,1
2012-03-11,0,0,0,0,0,0,SW,7.0,68.0,1
2012-03-12,0,0,0,0,0,0,N,3.0,75.0,1
2012-02-21,0,0,0,0,0,0,S,7.0,74.0,1
2012-03-14,0,0,0,0,0,0,NNE,12.0,83.0,1
2012-03-17,0,0,0,0,0,0,W,7.0,57.0,1
2012-03-15,0,0,0,0,0,0,N,9.0,80.0,1
2012-03-06,0,1,0,0,0,0,WSW,12.0,58.0,2
2012-02-29,0,0,0,0,0,0,S,12.0,70.0,1
2012-03-08,0,0,0,0,0,0,SE,16.0,64.0,1
2012-03-07,0,0,0,0,0,0,ESE,13.0,66.0,1
2012-02-24,0,0,0,0,0,0,E,3.0,51.0,1
2012-02-25,0,0,0,0,0,0,N,18.0,95.0,1
2012-02-22,0,0,0,0,0,0,SSW,10.0,61.0,1
2012-03-21,0,1,0,0,0,0,WNW,14.0,53.0,2
2012-02-20,0,0,0,0,0,0,S,3.0,66.0,1
2012-02-27,0,0,0,0,0,0,N,9.0,73.0,1
2012-03-19,0,0,0,0,0,0,ESE,5.0,60.0,1
2012-02-19,0,0,0,0,0,0,ESE,7.0,66.0,1
2012-03-22,0,0,0,0,0,0,SSW,6.0,45.0,1
2012-03-28,0,0,0,0,0,0,SW,7.0,56.0,1
2012-03-20,0,0,0,0,0,0,N,12.0,80.0,1
2012-03-24,0,0,0,0,0,0,WNW,10.0,54.0,1
2012-03-10,0,0,0,0,0,0,SSW,12.0,64.0,1
2012-03-01,0,0,0,0,0,0,SE,24.0,64.0,2
2012-03-03,0,0,0,0,0,0,ESE,8.0,57.0,1
2012-02-26,0,0,0,0,0,0,N,21.0,72.0,1
2012-03-04,0,0,0,0,0,0,NW,15.0,73.0,1
2012-03-05,0,0,0,0,0,0,S,12.0,69.0,1
2012-03-13,0,0,0,0,0,0,NNW,9.0,83.0,1
2012-02-28,0,1,0,0,0,0,S,14.0,60.0,2
2012-03-18,0,0,0,0,0,0,S,3.0,63.0,1
2012-03-16,0,0,0,0,0,0,SSW,18.0,63.0,1
2012-03-25,0,0,0,0,0,0,N,8.0,58.0,1
2012-03-29,0,0,0,0,0,0,NNE,5.0,53.0,1
2012-03-02,0,0,0,0,0,0,ESE,15.0,70.0,1
2012-03-23,0,0,0,0,0,0,W,30.0,55.0,1
2012-02-23,0,0,0,0,0,0,WNW,3.0,73.0,1
2012-02-18,0,0,0,0,0,0,SW,9.0,77.0,1
2012-03-09,0,0,0,0,0,0,W,6.0,73.0,1
2012-03-26,0,0,0,0,0,0,WSW,6.0,57.0,1
2012-03-27,0,0,0,0,0,0,SSE,13.0,65.0,1
2012-03-30,0,0,0,0,0,0,N,16.0,59.0,1
2012-05-08,0,0,0,0,0,0,N,18.0,58.0,1
2012-04-19,0,0,0,0,0,0,ESE,5.0,69.0,1
2012-05-01,0,0,0,0,0,0,N,8.0,65.0,1
2012-04-18,0,0,0,0,0,0,E,9.0,72.0,2
2012-04-05,0,0,0,0,0,0,N,8.0,54.0,1
2012-05-04,0,0,0,0,0,0,N,3.0,51.0,2
2012-04-17,0,0,0,0,0,0,SE,5.0,70.0,9
2012-04-25,0,1,0,0,0,0,WSW,20.0,50.0,2
2012-04-28,0,0,0,0,0,0,NW,9.0,67.0,1
2012-04-07,0,0,0,0,0,0,W,20.0,55.0,1
2012-04-15,0,0,0,0,0,0,NNW,12.0,76.0,1
2012-04-13,0,0,0,0,1,0,NE,3.0,45.0,1
2012-04-09,0,1,0,0,0,0,SW,12.0,55.0,2
2012-04-10,0,0,0,0,0,0,ESE,6.0,51.0,1
2012-05-06,0,0,0,0,0,0,NNE,3.0,52.0,1
2012-05-07,0,0,0,0,0,0,N,15.0,56.0,1
2012-05-10,0,0,0,0,0,0,E,5.0,56.0,1
2012-05-03,0,0,0,0,0,0,WNW,3.0,51.0,2
2012-04-24,0,1,0,0,0,0,WSW,18.0,55.0,2
2012-04-04,0,0,0,0,0,0,S,9.0,56.0,1
2012-04-12,0,0,0,0,0,0,N,15.0,59.0,1
2012-04-02,0,0,0,0,0,0,N,16.0,74.0,1
2012-05-11,0,0,0,0,0,0,NW,18.0,57.0,1
2012-05-09,0,1,0,0,0,0,N,16.0,64.0,2
2012-04-11,0,0,0,0,0,0,SSW,13.0,61.0,9
2012-04-27,0,0,0,0,0,0,NW,2.0,49.0,1
2012-04-30,0,0,0,0,0,0,NE,5.0,57.0,1
2012-04-29,0,0,0,0,0,0,SSW,6.0,58.0,1
2012-04-26,0,0,0,0,0,0,SSW,9.0,54.0,9
2012-04-06,0,1,0,0,0,0,NNE,15.0,82.0,2
2012-04-20,0,0,0,0,0,0,SSE,7.0,72.0,1
2012-04-22,0,0,0,0,0,0,NNW,7.0,62.0,1
2012-03-31,0,0,0,0,0,0,N,21.0,71.0,1
2012-05-02,0,1,0,0,0,0,WSW,5.0,50.0,2
2012-04-16,0,0,0,0,0,0,SE,8.0,61.0,1
2012-04-23,0,0,0,0,0,0,NNW,9.0,60.0,1
2012-04-21,0,0,0,0,0,0,NNE,7.0,75.0,1
2012-04-01,0,0,0,0,0,0,SSE,6.0,64.0,1
2012-04-03,0,0,0,0,0,0,SW,6.0,69.0,1
2012-05-05,0,0,0,0,0,0,SSW,9.0,56.0,1
2012-04-14,0,0,0,0,0,0,SE,2.0,62.0,1
2012-04-08,0,0,0,0,0,0,N,3.0,62.0,1
2012-06-19,0,0,0,0,0,0,SSW,5.0,37.0,2
2012-05-13,0,0,0,0,0,0,WSW,15.0,46.0,2
2012-05-14,0,1,0,0,0,0,S,6.0,54.0,2
2012-06-18,0,0,0,0,0,0,NW,13.0,52.0,1
2012-05-31,0,0,0,0,0,0,N,16.0,53.0,1
2012-06-25,0,0,0,0,0,0,N,14.0,46.0,2
2012-06-15,0,0,0,0,0,0,NW,13.0,58.0,1
2012-06-12,0,0,0,0,0,0,N,13.0,47.0,1
2012-05-27,0,0,0,0,0,0,W,7.0,53.0,1
2012-06-04,0,1,0,0,0,0,W,12.0,50.0,2
2012-05-19,0,0,0,0,0,0,SSW,7.0,48.0,1
2012-05-18,0,0,0,0,0,0,N,17.0,60.0,1
2012-05-26,0,0,0,0,0,0,W,10.0,50.0,1
2012-05-25,0,0,0,0,0,0,WSW,15.0,47.0,9
2012-06-13,0,0,0,0,0,0,NNW,6.0,43.0,1
2012-05-24,0,0,0,0,0,0,SSE,5.0,56.0,1
2012-06-23,0,0,0,0,0,0,WNW,12.0,47.0,1
2012-05-23,0,0,0,0,0,0,N,25.0,56.0,1
2012-06-01,0,0,0,0,0,0,N,6.0,41.0,1
2012-06-08,0,1,0,0,0,0,W,8.0,47.0,2
2012-05-17,0,0,0,0,0,0,NNE,3.0,48.0,1
2012-06-03,0,0,0,0,0,0,E,10.0,52.0,1
2012-06-14,0,0,0,0,0,0,N,7.0,57.0,1
2012-06-07,0,0,0,0,0,0,WSW,7.0,54.0,1
2012-06-11,0,0,0,0,0,0,S,3.0,50.0,1
2012-05-15,0,0,0,0,0,0,SSW,16.0,47.0,2
2012-05-20,0,0,0,0,0,0,N,5.0,56.0,1
2012-06-17,0,0,0,0,0,0,WNW,15.0,52.0,9
2012-06-05,0,0,0,0,0,0,SSE,29.0,50.0,1
2012-06-16,0,0,0,0,0,0,N,22.0,48.0,1
2012-06-21,0,1,0,0,0,0,ENE,2.0,49.0,2
2012-05-28,0,0,0,0,0,0,SW,8.0,50.0,9
2012-06-22,0,1,0,0,0,0,NE,2.0,48.0,2
2012-05-21,0,0,0,0,0,0,N,21.0,40.0,1
2012-06-20,0,0,0,0,0,0,NE,6.0,44.0,1
2012-06-09,0,0,0,0,0,0,SW,6.0,52.0,1
2012-06-02,0,0,0,0,0,0,S,5.0,53.0,1
2012-05-12,0,0,0,0,0,0,W,22.0,59.0,1
2012-05-22,0,0,0,0,0,0,NW,23.0,66.0,1
2012-06-06,0,0,0,0,0,0,SSE,16.0,44.0,1
2012-05-16,0,0,0,0,0,0,WSW,7.0,53.0,1
2012-05-30,0,0,0,0,0,0,S,10.0,50.0,1
2012-06-26,0,0,0,0,0,0,SE,6.0,48.0,1
2012-06-10,0,0,0,0,0,0,S,8.0,44.0,2
2012-06-24,0,0,0,0,0,0,W,9.0,58.0,1
2012-05-29,0,0,0,0,0,0,NNW,5.0,57.0,1
2012-07-02,0,0,0,0,0,0,SW,8.0,48.0,1
2012-07-24,0,0,0,0,0,0,NNE,9.0,52.0,1
2012-07-31,0,0,0,0,0,0,SSE,16.0,49.0,1
2012-08-01,0,0,0,0,0,0,SW,6.0,48.0,1
2012-07-28,0,0,0,0,0,0,W,9.0,44.0,1
2012-06-30,0,0,0,0,0,0,NNW,15.0,50.0,1
2012-07-20,0,0,0,0,0,0,NNW,6.0,49.0,1
2012-07-08,0,0,0,0,0,0,NNE,5.0,35.0,1
2012-07-23,0,0,0,0,0,0,N,3.0,57.0,1
2012-07-15,0,0,0,0,0,0,N,10.0,51.0,1
2012-07-27,0,1,0,0,0,0,SW,15.0,54.0,2
2012-07-11,0,0,0,0,0,0,N,8.0,54.0,1
2012-07-26,0,0,0,0,0,0,N,12.0,49.0,1
2012-08-03,0,0,0,0,0,0,ENE,2.0,42.0,1
2012-06-27,0,0,1,0,0,0,ESE,3.0,44.0,1
2012-08-07,0,0,0,0,0,0,NE,6.0,43.0,1
2012-08-10,0,0,0,0,0,0,SSW,5.0,50.0,1
2012-07-19,0,0,0,0,0,0,NE,5.0,41.0,1
2012-07-09,0,0,0,0,0,0,NNE,9.0,59.0,1
2012-06-28,0,0,0,0,0,0,N,14.0,56.0,1
2012-06-29,0,0,0,0,0,0,N,22.0,56.0,1
2012-07-25,0,0,0,0,0,0,NNW,8.0,59.0,9
2012-08-05,0,0,0,0,0,0,NW,21.0,58.0,2
2012-07-29,0,1,0,0,0,0,SW,9.0,52.0,2
2012-08-04,0,0,0,0,0,0,N,12.0,54.0,1
2012-07-07,0,0,0,0,0,0,NNE,3.0,43.0,1
2012-07-06,0,0,0,0,0,0,N,9.0,41.0,9
2012-07-30,0,0,0,0,0,0,S,8.0,52.0,1
2012-07-12,0,1,0,0,0,0,E,7.0,49.0,2
2012-07-16,0,0,0,0,0,0,N,16.0,49.0,1
2012-07-14,0,0,0,0,0,0,N,8.0,52.0,1
2012-07-13,0,0,0,0,0,0,N,8.0,56.0,1
2012-08-08,0,1,0,0,0,0,N,36.0,46.0,2
2012-08-02,0,0,0,0,0,0,N,16.0,50.0,1
2012-07-01,0,0,0,0,0,0,W,13.0,49.0,2
2012-08-06,0,0,0,0,0,0,WSW,10.0,51.0,1
2012-07-04,0,0,0,0,0,0,SSW,8.0,53.0,1
2012-07-18,0,1,0,0,0,0,NW,8.0,46.0,2
2012-07-22,0,0,0,0,0,0,SSE,8.0,55.0,1
2012-07-17,0,0,0,0,0,0,NNW,21.0,61.0,1
2012-07-10,0,0,0,0,0,0,NE,7.0,56.0,1
2012-08-09,0,1,0,0,0,0,SW,21.0,48.0,2
2012-07-21,0,0,0,0,0,0,S,3.0,51.0,1
2012-07-05,0,0,0,0,0,0,SE,5.0,50.0,1
2012-07-03,0,0,0,0,0,0,W,6.0,48.0,1
2012-08-11,0,1,0,0,0,0,S,10.0,44.0,2
2012-08-21,0,0,0,0,0,0,NNE,15.0,53.0,1
2012-09-10,0,0,0,0,0,0,WSW,15.0,57.0,1
2012-09-06,0,0,0,0,0,0,NNW,16.0,49.0,1
2012-08-23,0,1,0,0,0,0,N,26.0,61.0,2
2012-08-25,0,0,0,0,0,0,NNW,16.0,54.0,1
2012-08-26,0,0,0,0,0,0,W,9.0,50.0,1
2012-08-15,0,1,0,0,0,0,WNW,21.0,51.0,2
2012-09-15,0,0,0,0,0,0,ESE,5.0,53.0,1
2012-08-14,0,0,0,0,0,0,NNE,17.0,50.0,1
2012-09-18,0,0,0,0,0,0,N,8.0,57.0,1
2012-09-24,0,0,0,0,0,0,W,8.0,44.0,1
2012-09-12,0,0,0,0,0,0,N,12.0,65.0,1
2012-09-04,0,0,0,0,0,0,NNE,14.0,65.0,1
2012-09-26,0,0,0,0,0,0,N,14.0,66.0,1
2012-09-14,0,0,0,0,0,0,W,7.0,55.0,9
2012-09-20,0,0,0,0,0,0,N,12.0,58.0,1
2012-09-13,0,0,0,0,0,0,WSW,14.0,50.0,1
2012-08-18,0,0,0,0,0,0,SSW,15.0,51.0,1
2012-08-27,0,0,0,0,0,0,N,21.0,58.0,1
2012-08-20,0,0,0,0,0,0,N,10.0,52.0,1
2012-08-17,0,1,0,0,0,0,NNW,8.0,44.0,2
2012-09-21,0,0,0,0,0,0,SW,9.0,58.0,1
2012-08-30,0,1,0,0,0,0,W,16.0,52.0,2
2012-08-31,0,0,0,0,0,0,S,14.0,53.0,1
2012-09-22,0,0,0,0,0,0,N,17.0,52.0,1
2012-08-13,0,0,0,0,0,0,NNE,9.0,56.0,1
2012-09-03,0,0,0,0,0,0,N,14.0,58.0,1
2012-09-25,0,0,0,0,0,0,S,8.0,57.0,1
2012-08-16,0,1,0,0,0,0,NE,6.0,51.0,2
2012-08-19,0,0,0,0,0,0,W,5.0,45.0,1
2012-09-23,0,0,0,0,0,0,NNW,10.0,56.0,1
2012-09-05,0,0,0,0,0,0,N,28.0,58.0,1
2012-08-12,0,0,0,0,0,0,SSW,6.0,48.0,1
2012-09-27,0,0,0,0,0,0,N,20.0,58.0,1
2012-08-24,0,1,0,0,0,0,NW,20.0,44.0,2
2012-09-19,0,0,0,0,0,0,W,5.0,50.0,1
2012-08-28,0,0,0,0,0,0,NNE,10.0,44.0,1
2012-08-29,0,0,0,0,0,0,NNE,10.0,52.0,1
2012-09-02,0,0,0,0,0,0,N,15.0,51.0,1
2012-09-11,0,0,0,0,0,0,W,3.0,66.0,1
2012-09-01,0,0,0,0,0,0,SSW,1.0,55.0,1
2012-08-22,0,0,0,0,0,0,S,2.0,63.0,1
2012-09-09,0,0,0,0,0,0,WSW,6.0,49.0,1
2012-09-17,0,0,0,0,0,0,SSE,7.0,57.0,1
2012-09-08,0,0,0,0,0,0,W,16.0,54.0,1
2012-09-16,0,0,0,0,0,0,N,9.0,47.0,1
2012-09-07,0,0,0,0,0,0,W,20.0,47.0,1
2012-10-25,0,0,0,0,0,0,WSW,23.0,59.0,1
2012-10-30,0,0,0,0,0,0,N,13.0,70.0,1
2012-11-02,0,0,0,0,0,0,S,14.0,58.0,1
2012-10-10,0,0,0,0,0,0,W,7.0,59.0,1
2012-10-14,0,0,0,0,0,0,SSW,6.0,43.0,1
2012-10-26,0,0,0,0,0,0,SSW,14.0,42.0,1
2012-09-29,0,0,0,0,0,0,WNW,5.0,47.0,2
2012-10-28,0,0,0,0,0,0,SSE,8.0,57.0,1
2012-11-08,0,0,0,0,0,0,SSW,8.0,74.0,1
2012-10-17,0,0,0,0,0,0,SSW,8.0,58.0,1
2012-11-03,0,0,0,0,0,0,SE,14.0,45.0,1
2012-11-04,0,0,0,0,0,0,N,7.0,77.0,1
2012-10-31,0,0,0,0,0,0,E,7.0,74.0,1
2012-11-07,0,0,0,0,0,0,SSW,8.0,64.0,1
2012-10-13,0,0,0,0,0,0,CALM,,48.0,1
2012-11-11,0,0,0,0,0,0,N,17.0,76.0,1
2012-10-12,0,0,0,0,0,0,W,9.0,52.0,1
2012-10-02,0,0,0,0,0,0,SSE,12.0,56.0,1
2012-10-24,0,0,0,0,0,0,N,15.0,64.0,1
2012-11-01,0,0,0,0,0,0,SW,25.0,56.0,1
2012-10-20,0,0,0,0,0,0,W,12.0,56.0,1
2012-09-28,0,1,0,0,0,0,WSW,12.0,58.0,2
2012-10-08,0,0,0,0,0,0,W,6.0,54.0,1
2012-10-04,0,0,0,0,0,0,NNW,16.0,70.0,1
2012-10-01,0,0,0,0,0,0,W,12.0,55.0,1
2012-11-13,0,0,0,0,0,0,S,5.0,53.0,1
2012-11-12,0,0,0,0,0,0,WSW,24.0,61.0,1
2012-10-23,0,0,0,0,0,0,N,9.0,46.0,1
2012-10-19,0,0,0,0,0,0,SSW,8.0,58.0,1
2012-10-06,0,1,0,0,0,0,S,6.0,48.0,2
2012-11-09,0,0,0,0,0,0,W,7.0,48.0,1
2012-10-05,0,0,0,0,0,0,SSW,9.0,66.0,1
2012-10-16,0,0,0,0,0,0,NNW,25.0,57.0,1
2012-10-09,0,0,0,0,0,0,W,10.0,52.0,1
2012-10-22,0,0,0,0,0,0,S,13.0,52.0,1
2012-10-21,0,0,0,0,0,0,SSW,15.0,57.0,1
2012-10-11,0,0,0,0,0,0,NW,7.0,45.0,1
2012-09-30,0,0,0,0,0,0,SW,18.0,54.0,1
2012-11-10,0,0,0,0,0,0,S,7.0,64.0,1
2012-11-06,0,0,0,0,0,0,ESE,7.0,70.0,1
2012-10-07,0,0,0,0,0,0,SSW,15.0,56.0,1
2012-10-15,0,0,0,0,0,0,NE,7.0,65.0,1
2012-11-05,0,0,0,0,0,0,ENE,10.0,74.0,1
2012-10-29,0,0,0,0,0,0,N,9.0,45.0,1
2012-10-18,0,0,0,0,0,0,NE,6.0,59.0,1
2012-10-27,0,0,0,0,0,0,SW,13.0,50.0,1
2012-10-03,0,0,0,0,0,0,W,10.0,73.0,1
2012-12-22,0,0,0,0,0,0,SE,8.0,75.0,1
2012-11-25,0,0,0,0,0,0,SSW,13.0,62.0,1
2012-11-28,0,0,0,0,0,0,S,6.0,60.0,1
2012-12-11,0,0,0,0,0,0,S,13.0,73.0,1
2012-11-26,0,0,0,0,0,0,SSW,9.0,62.0,1
2012-11-18,0,0,0,0,0,0,SSE,3.0,53.0,1
2012-11-21,0,0,0,0,0,0,NNW,5.0,67.0,1
2012-12-26,0,0,0,0,0,0,SSE,9.0,46.0,1
2012-12-10,0,0,0,0,0,0,S,7.0,66.0,1
2012-11-14,0,0,0,0,0,0,SW,6.0,46.0,1
2012-11-23,0,0,0,0,0,0,ESE,3.0,58.0,1
2012-12-20,0,0,0,0,0,0,WSW,9.0,67.0,1
2012-12-08,0,0,0,0,0,0,N,24.0,88.0,1
2012-12-27,0,0,0,0,0,0,WNW,20.0,90.0,1
2012-11-20,0,0,0,0,0,0,N,8.0,74.0,1
2012-12-13,0,0,0,0,0,0,N,15.0,69.0,1
2012-12-24,0,0,0,0,0,0,S,20.0,61.0,1
2012-12-21,0,0,0,0,0,0,SSE,13.0,60.0,1
2012-12-18,0,0,0,0,0,0,S,7.0,79.0,1
2012-12-14,0,1,0,0,0,0,E,5.0,69.0,2
2012-11-16,0,0,0,0,0,0,SW,17.0,62.0,1
2012-11-17,0,0,0,0,0,0,S,5.0,55.0,1
2012-12-12,0,0,0,0,0,0,E,2.0,70.0,1
2012-12-04,0,0,0,0,0,0,WSW,9.0,46.0,1
2012-11-22,0,0,0,0,0,0,S,10.0,69.0,1
2012-11-27,0,0,0,0,0,0,SSW,12.0,71.0,1
2012-11-19,0,0,0,0,0,0,SE,13.0,64.0,9
2012-12-01,0,0,0,0,0,0,SE,2.0,61.0,2
2012-12-15,0,1,0,0,0,0,E,7.0,64.0,2
2012-12-05,0,0,0,0,0,0,WSW,16.0,64.0,1
2012-12-07,0,0,0,0,0,0,N,7.0,78.0,1
2012-12-09,0,0,0,0,0,0,S,25.0,61.0,1
2012-11-15,0,0,0,0,0,0,S,13.0,60.0,1
2012-12-06,0,0,0,0,0,0,ESE,10.0,64.0,9
2012-12-16,0,0,0,0,0,0,W,20.0,64.0,1
2012-11-29,0,0,0,0,0,0,NNE,3.0,62.0,1
2012-12-19,0,1,0,0,0,0,N,17.0,79.0,2
2012-12-17,0,0,0,0,0,0,SW,6.0,65.0,1
2012-12-25,0,0,0,0,0,0,S,20.0,68.0,1
2012-12-03,0,0,0,0,0,0,W,18.0,66.0,1
2012-11-30,0,0,0,0,0,0,NNW,16.0,89.0,1
2012-11-24,0,0,0,0,0,0,NW,15.0,91.0,1
2012-12-02,0,0,0,0,0,0,SSW,7.0,57.0,1
2012-12-23,0,0,0,0,0,0,NNW,10.0,98.0,1
2012-12-28,0,0,0,0,0,0,S,18.0,66.0,1
2013-02-07,0,0,0,0,0,0,W,9.0,64.0,1
2013-01-14,0,0,0,0,0,0,S,7.0,71.0,1
2013-02-02,0,0,0,0,0,0,S,13.0,46.0,1
2013-02-01,0,0,0,0,0,0,S,14.0,66.0,1
2013-01-03,0,0,0,0,0,0,ESE,8.0,84.0,1
2013-01-09,0,0,0,0,0,0,SW,17.0,58.0,1
2013-02-12,0,0,0,0,0,0,SE,7.0,79.0,1
2013-01-31,0,0,0,0,0,0,SSW,8.0,72.0,1
2013-02-09,0,0,0,0,0,0,SSW,12.0,57.0,1
2013-02-10,0,0,0,0,0,0,SSE,20.0,56.0,1
2013-02-08,0,0,0,0,0,0,SSW,8.0,87.0,1
2013-01-10,0,0,0,0,0,0,S,8.0,71.0,1
2013-02-05,0,0,0,0,0,0,N,5.0,79.0,1
2012-12-31,0,0,0,0,0,0,WSW,5.0,69.0,1
2013-01-12,0,0,0,0,0,0,SW,7.0,62.0,1
2013-02-14,0,0,0,0,0,0,E,6.0,68.0,1
2013-01-25,0,0,0,0,0,0,WSW,18.0,81.0,1
2013-01-26,0,0,0,0,0,0,SSW,18.0,66.0,1
2013-02-04,0,0,0,0,0,0,S,9.0,73.0,1
2013-01-16,0,0,0,0,0,0,SSE,3.0,65.0,1
2013-01-18,0,0,0,0,0,0,S,13.0,63.0,1
2013-01-23,0,0,0,0,0,0,S,16.0,69.0,1
2013-01-29,0,0,0,0,0,0,S,15.0,65.0,1
2013-02-06,0,0,0,0,0,0,NNW,17.0,91.0,1
2013-01-11,0,0,0,0,0,0,NNW,22.0,99.0,1
2013-01-19,0,0,0,0,0,0,S,17.0,70.0,1
2013-01-05,0,0,0,0,0,0,S,14.0,75.0,1
2013-01-28,0,0,0,0,0,0,S,21.0,66.0,1
2013-01-08,0,0,0,0,0,0,W,7.0,66.0,9
2013-02-13,0,0,0,0,0,0,WNW,7.0,61.0,9
2013-02-11,0,0,0,0,0,0,NNE,3.0,71.0,1
2013-01-27,0,0,0,0,0,0,S,16.0,59.0,1
2013-01-02,0,0,0,0,0,0,S,13.0,63.0,1
2012-12-29,0,0,0,0,0,0,S,15.0,68.0,1
2013-01-24,0,0,0,0,0,0,N,15.0,87.0,1
2013-01-30,0,0,0,0,0,0,W,8.0,55.0,1
2013-02-03,0,0,0,0,0,0,SSW,7.0,70.0,1
2013-01-21,0,0,0,0,0,0,S,17.0,72.0,1
2013-01-06,0,0,0,0,0,0,S,8.0,62.0,1
2013-01-20,0,0,0,0,0,0,SSW,9.0,65.0,1
2013-01-04,0,0,0,0,0,0,NNE,15.0,89.0,1
2013-01-13,0,0,0,0,0,0,SSW,7.0,59.0,1
2013-01-22,0,0,0,0,0,0,WSW,18.0,69.0,1
2013-01-07,0,0,0,0,0,0,SSW,6.0,70.0,1
2012-12-30,0,0,0,0,0,0,SE,7.0,63.0,1
2013-01-15,0,0,0,0,0,0,S,15.0,81.0,1
2013-02-15,0,0,0,0,0,0,SSE,12.0,68.0,1
2013-01-17,0,0,0,0,0,0,W,14.0,103.0,1
2013-01-01,0,0,0,0,0,0,SSE,7.0,53.0,1
2013-03-05,0,0,0,0,0,0,NNE,8.0,71.0,1
2013-03-25,0,0,0,0,0,0,N,10.0,52.0,1
2013-02-24,0,0,0,0,0,0,S,14.0,93.0,1
2013-03-04,0,0,0,0,0,0,N,23.0,62.0,1
2013-03-13,0,0,0,0,0,0,SSE,20.0,66.0,1
2013-02-21,0,0,0,0,0,0,ESE,22.0,81.0,9
2013-03-08,0,0,0,0,0,0,N,9.0,86.0,1
