Route_No,SPEED_ZONE,Light_Condition,ROAD_TYPE,DIRECTION_LOCATION,NODE_TYPE,Deg_Urban_Name
283996,70,1,ROAD,E,I,MELB_URBAN
175836,60,1,ROAD,S,I,MELB_URBAN
112155,50,1,STREET,NW,I,MELB_URBAN
223718,999,1,ROAD,W,I,MELB_URBAN
197668,80,5,STREET,W,I,RURAL_VICTORIA
212622,50,1,STREET,W,I,MELB_URBAN
157642,70,1,ROAD,N,I,TOWNS
147386,80,1,DRIVE,N,I,MELB_URBAN
188685,80,1,DRIVE,N,I,MELB_URBAN
170777,50,1,STREET,W,I,MELB_URBAN
214776,50,1,STREET,W,I,MELB_URBAN
149060,60,1,ROAD,N,I,RURAL_VICTORIA
220264,60,1,ROAD,N,I,RURAL_VICTORIA
281574,80,1,ROAD,N,I,RURAL_VICTORIA
5884,80,1,ROAD,S,I,LARGE_PROVINCIAL_CITIES
192827,80,1,ROAD,S,I,LARGE_PROVINCIAL_CITIES
110397,100,5,STREET,N,I,RURAL_VICTORIA
146641,100,1,LANE,S,I,SMALL_TOWNS
178319,100,1,LANE,S,I,SMALL_TOWNS
207593,100,1,ROAD,N,I,RURAL_VICTORIA
164641,60,1,ROAD,NW,I,LARGE_PROVINCIAL_CITIES
212597,60,1,ROAD,NW,I,LARGE_PROVINCIAL_CITIES
175230,999,1,ROAD,SW,I,RURAL_VICTORIA
138370,60,1,STREET,N,I,LARGE_PROVINCIAL_CITIES
236687,60,1,ROAD,N,I,MELB_URBAN
117082,50,1,COURT,N,I,MELB_URBAN
118771,60,1,AVENUE,S,I,LARGE_PROVINCIAL_CITIES
189842,60,1,AVENUE,S,I,LARGE_PROVINCIAL_CITIES
174311,60,1,STREET,W,I,TOWNS
143487,50,1,STREET,SE,I,SMALL_TOWNS
109882,100,1,HIGHWAY,E,I,RURAL_VICTORIA
196366,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
131467,60,1,STREET,W,I,MELB_URBAN
199642,60,1,STREET,W,I,MELB_URBAN
161755,50,1,COURT,N,I,MELB_URBAN
187377,50,1,COURT,N,I,MELB_URBAN
214858,50,1,ROAD,S,I,MELB_URBAN
226582,50,1,ROAD,S,I,MELB_URBAN
253521,50,1,ROAD,S,I,MELB_URBAN
161409,50,2,AVENUE,SE,I,MELB_URBAN
173492,50,1,STREET,N,I,MELB_URBAN
135843,50,1,STREET,W,I,MELB_URBAN
169697,50,6,STREET,E,I,MELB_URBAN
107254,50,1,STREET,S,I,MELB_URBAN
168205,60,1,ROAD,W,I,MELB_URBAN
221105,999,2,STREET,N,I,MELB_URBAN
207967,50,3,STREET,W,I,MELB_URBAN
213276,50,1,ROAD,W,I,MELB_URBAN
154270,60,1,ROAD,N,I,MELB_URBAN
210611,70,1,ROAD,NW,I,MELB_URBAN
148181,60,3,STREET,N,I,MELB_URBAN
111476,60,1,DRIVE,E,I,MELB_URBAN
283188,50,1,AVENUE,W,I,MELB_URBAN
126865,60,1,ROAD,N,I,MELB_URBAN
222691,60,1,ROAD,N,I,MELB_URBAN
170383,50,1,AVENUE,NE,I,MELB_URBAN
192149,50,1,AVENUE,NE,I,MELB_URBAN
277848,50,1,AVENUE,W,I,LARGE_PROVINCIAL_CITIES
245132,100,1,HIGHWAY,W,I,RURAL_VICTORIA
283352,100,1,HIGHWAY,W,I,RURAL_VICTORIA
281237,60,1,ROAD,W,I,LARGE_PROVINCIAL_CITIES
228929,90,1,HIGHWAY,NE,I,MELB_URBAN
218935,50,1,STREET,W,I,SMALL_CITIES
223757,60,1,ROAD,N,I,SMALL_CITIES
213486,50,1,ROAD,NW,I,MELB_URBAN
196429,40,1,STREET,W,I,MELB_URBAN
192647,60,5,STREET,W,I,RURAL_VICTORIA
206199,60,5,STREET,W,I,RURAL_VICTORIA
211237,50,9,RISE,W,N,MELB_URBAN
217026,100,1,HIGHWAY,S,I,RURAL_VICTORIA
113841,999,9,ROAD,SE,N,RURAL_VICTORIA
119652,80,2,ROAD,N,N,RURAL_VICTORIA
210576,999,1,DRIVE,S,I,MELB_URBAN
119605,999,1,ROAD,SW,I,RURAL_VICTORIA
118700,50,3,ROAD,E,I,LARGE_PROVINCIAL_CITIES
199978,50,3,ROAD,E,I,LARGE_PROVINCIAL_CITIES
193243,50,1,DRIVE,S,N,SMALL_CITIES
107668,50,1,CRESCENT,NW,N,MELB_URBAN
186395,888,1,CRESCENT,NE,I,MELB_URBAN
199862,999,1,FREEWAY,W,I,RURAL_VICTORIA
276610,60,1,ROAD,S,I,MELB_URBAN
171903,60,2,ROAD,W,N,RURAL_VICTORIA
137548,80,1,ROAD,E,I,RURAL_VICTORIA
278105,999,1,ROAD,SE,I,RURAL_VICTORIA
195309,50,1,STREET,W,I,MELB_URBAN
226181,50,1,STREET,W,I,MELB_URBAN
225972,50,1,STREET,N,I,MELB_URBAN
155689,100,5,ROAD,W,N,RURAL_VICTORIA
125123,60,1,ROAD,SW,I,TOWNS
130440,50,1,CLOSE,S,N,MELB_URBAN
119445,60,1,STREET,NE,I,SMALL_TOWNS
149836,50,1,AVENUE,N,I,MELB_URBAN
219250,50,1,AVENUE,N,I,MELB_URBAN
274627,50,1,STREET,E,N,MELB_URBAN
118335,60,1,ROAD,SE,N,MELB_URBAN
169846,50,1,COURT,W,I,MELB_URBAN
132532,50,1,COURT,NE,I,SMALL_TOWNS
202775,50,1,COURT,NE,I,SMALL_TOWNS
118986,50,1,STREET,N,N,TOWNS
128969,50,1,PARADE,NE,N,MELB_URBAN
122389,40,1,STREET,NE,I,TOWNS
184595,40,1,STREET,NE,I,TOWNS
207228,50,1,PARADE,W,I,LARGE_PROVINCIAL_CITIES
133341,777,1,ROAD,NE,N,LARGE_PROVINCIAL_CITIES
128767,100,1,ROAD,W,I,RURAL_VICTORIA
275121,50,1,DRIVE,N,N,MELB_URBAN
196751,50,1,CLOSE,N,I,MELB_URBAN
154402,50,1,AVENUE,W,I,MELB_URBAN
226122,50,6,ROAD,N,N,MELB_URBAN
124275,50,1,AVENUE,E,I,SMALL_CITIES
131237,50,1,AVENUE,E,I,SMALL_CITIES
151813,50,1,STREET,S,I,MELB_URBAN
223414,50,1,STREET,S,I,MELB_URBAN
227067,100,9,DRIVE,E,N,RURAL_VICTORIA
111499,60,1,AVENUE,W,N,SMALL_CITIES
158006,50,2,ROAD,W,I,TOWNS
224214,50,2,ROAD,W,I,TOWNS
153281,50,1,STREET,N,N,TOWNS
106362,50,1,STREET,S,I,MELB_URBAN
276652,50,1,AVENUE,E,N,MELB_URBAN
213307,50,1,PARADE,NE,I,LARGE_PROVINCIAL_CITIES
107807,50,1,AVENUE,N,N,MELB_URBAN
114879,100,1,ROAD,S,N,RURAL_VICTORIA
175336,50,1,STREET,S,I,LARGE_PROVINCIAL_CITIES
174140,50,9,CRESCENT,N,I,MELB_URBAN
150941,100,1,ROAD,SW,N,RURAL_VICTORIA
184675,60,1,ROAD,N,I,MELB_URBAN
190081,50,1,COURT,N,N,MELB_URBAN
211333,50,1,AVENUE,E,N,MELB_URBAN
277309,999,1,ROAD,SW,N,RURAL_VICTORIA
279334,60,5,AVENUE,E,I,MELB_URBAN
147559,60,1,ROAD,W,I,MELB_URBAN
109015,50,1,STREET,SE,N,MELB_URBAN
227874,100,1,ROAD,SW,N,RURAL_VICTORIA
174741,50,3,AVENUE,W,I,MELB_URBAN
209184,100,1,ROAD,NE,I,RURAL_VICTORIA
225608,60,1,AVENUE,W,I,MELB_URBAN
279690,50,1,STREET,W,N,TOWNS
142121,40,1,CRESCENT,N,I,MELB_URBAN
137057,100,5,ROAD,W,N,RURAL_VICTORIA
152333,60,1,DRIVE,S,I,SMALL_CITIES
115591,50,1,STREET,NE,I,TOWNS
153480,50,1,STREET,NE,I,TOWNS
234672,100,1,ROAD,W,N,RURAL_VICTORIA
188099,80,1,ROAD,SW,N,TOWNS
110458,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
165553,50,1,STREET,W,I,LARGE_PROVINCIAL_CITIES
231772,50,2,AVENUE,S,N,MELB_URBAN
274656,60,3,STREET,S,I,TOWNS
123185,999,1,AVENUE,N,I,RURAL_VICTORIA
138376,999,1,AVENUE,N,I,RURAL_VICTORIA
165680,60,1,HIGHWAY,E,I,SMALL_TOWNS
152972,50,1,WAY,W,I,SMALL_CITIES
281137,999,1,STREET,W,I,MELBOURNE_CBD
216316,60,1,ROAD,N,I,MELB_URBAN
203954,50,3,STREET,W,I,MELB_URBAN
212255,60,1,ROAD,N,I,MELB_URBAN
170547,60,5,STREET,S,I,RURAL_VICTORIA
236042,60,5,STREET,S,I,RURAL_VICTORIA
274222,70,1,HIGHWAY,W,I,TOWNS
106852,100,1,ROAD,SW,N,RURAL_VICTORIA
158237,100,1,ROAD,W,I,RURAL_VICTORIA
189350,999,1,ROAD,NW,I,MELB_URBAN
136379,100,1,ROAD,W,N,RURAL_VICTORIA
132111,40,1,ROAD,W,I,MELB_URBAN
219116,40,1,ROAD,W,I,MELB_URBAN
194346,50,3,STREET,W,N,SMALL_CITIES
147691,60,1,HIGHWAY,W,I,MELB_URBAN
251636,60,1,HIGHWAY,W,I,MELB_URBAN
214040,50,1,DRIVE,NW,N,MELB_URBAN
229235,50,1,STREET,N,I,MELB_URBAN
280430,50,1,STREET,N,I,MELB_URBAN
168411,60,1,STREET,SW,I,TOWNS
208746,60,1,STREET,SW,I,TOWNS
227556,60,1,STREET,SW,I,TOWNS
105181,50,1,ROAD,N,I,MELB_URBAN
233932,60,1,ROAD,W,I,MELB_URBAN
186959,100,1,TRACK,E,N,RURAL_VICTORIA
215042,50,3,CRESCENT,SE,N,SMALL_CITIES
135995,100,1,ROAD,E,N,RURAL_VICTORIA
279754,100,1,ROAD,E,N,RURAL_VICTORIA
159669,100,2,ROAD,NE,N,RURAL_VICTORIA
163057,999,1,ROAD,SE,N,RURAL_VICTORIA
121583,100,1,HIGHWAY,S,I,RURAL_VICTORIA
101415,80,1,ROAD,SW,N,RURAL_VICTORIA
233787,999,1,TRACK,SW,N,RURAL_VICTORIA
208120,100,1,HIGHWAY,N,I,RURAL_VICTORIA
223796,50,5,STREET,E,N,SMALL_TOWNS
229138,100,1,ROAD,W,I,RURAL_VICTORIA
135039,999,1,LANE,N,N,RURAL_VICTORIA
273560,50,5,DRIVE,NW,N,MELB_URBAN
204103,50,1,STREET,E,N,MELB_URBAN
156435,100,1,ROAD,N,N,RURAL_VICTORIA
190111,100,1,ROAD,S,N,RURAL_VICTORIA
178827,100,1,ROAD,NW,N,RURAL_VICTORIA
150692,50,1,ROAD,S,I,MELB_URBAN
229954,999,1,TRACK,S,N,RURAL_VICTORIA
154155,50,3,AVENUE,NW,N,MELB_URBAN
119374,100,1,ROAD,S,N,RURAL_VICTORIA
277096,50,2,AVENUE,S,I,MELB_URBAN
104280,100,1,TRACK,E,N,RURAL_VICTORIA
141744,100,1,ROAD,S,N,RURAL_VICTORIA
138624,50,1,ROAD,N,N,RURAL_VICTORIA
226119,50,1,CRESCENT,S,N,MELB_URBAN
123276,100,9,ROAD,N,N,RURAL_VICTORIA
186744,80,1,TRACK,S,N,RURAL_VICTORIA
176430,50,1,STREET,E,N,SMALL_CITIES
274847,60,1,STREET,W,I,TOWNS
137457,999,1,ROAD,S,N,RURAL_VICTORIA
155864,80,5,ROAD,N,N,RURAL_VICTORIA
195210,100,1,ROAD,W,I,RURAL_VICTORIA
226021,100,1,ROAD,W,I,RURAL_VICTORIA
282384,100,1,ROAD,N,N,RURAL_VICTORIA
128045,80,1,DRIVE,NE,I,RURAL_VICTORIA
222566,999,9,AVENUE,W,N,TOWNS
184242,50,1,PARADE,SW,N,TOWNS
148879,999,1,STREET,S,I,MELB_URBAN
158466,100,1,ROAD,NE,N,RURAL_VICTORIA
196712,100,1,ROAD,E,N,RURAL_VICTORIA
249838,80,1,UNKNOWN,E,I,RURAL_VICTORIA
121529,60,1,STREET,NE,N,TOWNS
180775,50,1,AVENUE,NW,N,MELB_URBAN
5610,70,1,ROAD,E,I,MELB_URBAN
103990,999,1,ROAD,NE,I,MELB_URBAN
230862,999,1,ROAD,NE,I,MELB_URBAN
166075,50,3,AVENUE,N,I,MELB_URBAN
127144,60,1,STREET,S,I,MELB_URBAN
194174,70,1,ROAD,E,I,RURAL_VICTORIA
208777,100,5,FREEWAY,W,I,RURAL_VICTORIA
246525,100,5,FREEWAY,W,I,RURAL_VICTORIA
112113,70,1,ROAD,N,I,MELB_URBAN
137451,60,1,STREET,N,I,TOWNS
182444,70,2,HIGHWAY,W,I,SMALL_TOWNS
170296,999,5,ROAD,N,I,RURAL_VICTORIA
284618,999,5,ROAD,N,I,RURAL_VICTORIA
284364,100,2,ROAD,SW,I,RURAL_VICTORIA
166914,60,3,ROAD,E,I,MELB_URBAN
193793,60,2,DRIVE,N,I,SMALL_CITIES
158542,60,1,ROAD,SE,I,MELB_URBAN
100525,60,1,ROAD,N,I,MELB_URBAN
208228,60,1,STREET,W,I,MELB_URBAN
182182,60,1,ROAD,SE,I,MELB_URBAN
105312,60,1,STREET,W,I,MELB_URBAN
151969,50,1,STREET,W,I,MELB_URBAN
111782,60,1,ROAD,W,I,MELB_URBAN
144247,60,1,ROAD,W,I,MELB_URBAN
134546,70,1,ROAD,E,I,MELB_URBAN
171580,50,1,STREET,N,I,MELB_URBAN
227691,50,1,ROAD,S,I,MELB_URBAN
117094,50,1,STREET,W,I,MELB_URBAN
149333,50,1,STREET,W,I,MELB_URBAN
142423,60,3,STREET,S,I,MELB_URBAN
279221,50,1,ROAD,W,I,MELB_URBAN
130840,50,1,ROAD,N,I,MELB_URBAN
140683,50,1,ROAD,N,I,MELB_URBAN
116689,60,1,STREET,SW,I,MELB_URBAN
113310,40,1,SQUARE,N,I,MELB_URBAN
173475,50,1,ROAD,N,I,MELB_URBAN
109834,60,2,ROAD,E,I,MELB_URBAN
170902,60,1,ROAD,W,I,MELB_URBAN
184967,60,1,ROAD,W,I,MELB_URBAN
215342,60,1,ROAD,S,I,MELB_URBAN
101309,60,1,STREET,E,I,MELB_URBAN
127161,50,1,STREET,S,I,MELB_URBAN
218382,60,3,STREET,N,I,MELB_URBAN
188971,80,1,ROAD,S,I,MELB_URBAN
275955,50,1,STREET,E,I,MELB_URBAN
275659,80,3,ROAD,NE,I,MELB_URBAN
235010,999,1,ROAD,W,I,MELB_URBAN
187814,60,1,STREET,E,I,SMALL_TOWNS
216609,60,1,AVENUE,S,I,LARGE_PROVINCIAL_CITIES
187333,100,1,ROAD,E,I,RURAL_VICTORIA
217480,100,1,ROAD,E,I,RURAL_VICTORIA
125202,60,1,STREET,E,I,TOWNS
184056,60,1,STREET,E,I,TOWNS
154014,60,1,STREET,NW,I,SMALL_CITIES
256835,60,2,STREET,S,I,LARGE_PROVINCIAL_CITIES
128909,60,1,STREET,S,I,SMALL_CITIES
125675,50,3,AVENUE,NW,I,TOWNS
117964,60,3,ROAD,N,I,MELB_URBAN
116307,60,3,STREET,W,I,MELB_URBAN
280210,50,2,STREET,W,I,MELB_URBAN
171139,50,1,STREET,S,I,MELB_URBAN
121169,50,1,ROAD,W,I,MELB_URBAN
224102,60,1,ROAD,W,I,MELB_URBAN
134082,60,1,ROAD,W,I,MELB_URBAN
185724,60,1,ROAD,W,I,MELB_URBAN
115827,50,3,ROAD,S,I,MELB_URBAN
163767,60,2,ROAD,W,I,MELB_URBAN
118604,60,1,ROAD,S,I,SMALL_CITIES
146141,50,1,AVENUE,SW,I,MELB_URBAN
186570,80,3,HIGHWAY,N,I,MELB_URBAN
225362,60,4,STREET,W,I,LARGE_PROVINCIAL_CITIES
207652,60,2,STREET,E,I,SMALL_CITIES
226229,80,3,HIGHWAY,S,I,MELB_URBAN
224075,100,1,ROAD,E,N,RURAL_VICTORIA
274077,50,1,DRIVE,NW,I,MELB_URBAN
174951,50,1,STREET,W,I,MELB_URBAN
274588,50,1,CRESCENT,SW,I,MELB_URBAN
111850,50,1,AVENUE,S,I,MELB_URBAN
156892,50,1,AVENUE,S,I,MELB_URBAN
130888,50,1,CRESCENT,W,N,MELB_URBAN
143685,50,3,CRESCENT,NW,N,MELB_URBAN
282604,60,3,AVENUE,NW,I,MELB_URBAN
177888,40,1,STREET,W,I,MELB_URBAN
125630,50,1,AVENUE,S,N,MELB_URBAN
197812,100,1,ROAD,W,N,RURAL_VICTORIA
208826,60,1,STREET,SE,I,LARGE_PROVINCIAL_CITIES
153891,60,1,STREET,E,I,LARGE_PROVINCIAL_CITIES
138991,50,1,CRESCENT,W,I,MELB_URBAN
174493,50,1,CRESCENT,W,I,MELB_URBAN
235569,50,1,CRESCENT,W,I,MELB_URBAN
203222,40,1,STREET,E,N,TOWNS
227300,50,2,DRIVE,W,N,MELB_URBAN
106365,50,1,STREET,NE,N,MELB_URBAN
132852,50,1,CHASE,NW,I,MELB_URBAN
108033,50,1,AVENUE,S,I,SMALL_CITIES
229361,60,1,COURT,N,I,SMALL_CITIES
236044,60,1,COURT,N,I,SMALL_CITIES
220691,50,1,ROAD,W,I,SMALL_CITIES
174085,50,1,STREET,N,I,MELB_URBAN
193301,50,1,STREET,N,I,MELB_URBAN
214851,80,1,ROAD,NW,I,RURAL_VICTORIA
118021,80,1,STREET,S,N,SMALL_TOWNS
205396,50,1,STREET,SE,I,TOWNS
101781,50,1,STREET,W,I,MELB_URBAN
122788,50,2,CRESCENT,N,N,MELB_URBAN
150625,777,1,STREET,W,I,MELB_URBAN
186441,50,3,COURT,N,I,SMALL_CITIES
231226,50,3,COURT,N,I,SMALL_CITIES
141185,50,2,BOULEVARD,NE,I,MELB_URBAN
126452,50,1,STREET,N,N,SMALL_CITIES
142085,50,1,DRIVE,NW,N,SMALL_CITIES
237048,50,1,PARKWAY,E,N,MELB_URBAN
200438,50,1,ROAD,NE,I,MELB_URBAN
105799,50,1,CLOSE,W,I,MELB_URBAN
188737,50,1,CLOSE,W,I,MELB_URBAN
157098,80,1,ROAD,W,N,RURAL_VICTORIA
118635,60,5,STREET,NW,I,LARGE_PROVINCIAL_CITIES
228465,50,1,DRIVE,E,N,MELB_URBAN
148542,50,1,STREET,SW,I,MELB_URBAN
155547,100,1,ROAD,NE,N,RURAL_VICTORIA
158991,50,1,STREET,NE,I,TOWNS
132224,50,1,STREET,W,I,TOWNS
188024,50,1,STREET,S,I,TOWNS
133824,50,2,AVENUE,N,I,MELB_URBAN
207161,60,1,STREET,E,I,TOWNS
204666,60,2,ROAD,W,I,MELB_URBAN
280861,100,5,LANE,S,N,RURAL_VICTORIA
208278,50,1,STREET,E,N,SMALL_CITIES
203347,60,1,STREET,S,I,MELB_URBAN
194272,60,1,ROAD,SE,N,RURAL_VICTORIA
170074,100,2,HIGHWAY,W,I,RURAL_VICTORIA
199335,100,2,HIGHWAY,W,I,RURAL_VICTORIA
126001,100,1,ROAD,NW,N,RURAL_VICTORIA
186070,50,2,STREET,N,I,TOWNS
218179,100,1,ROAD,NW,N,RURAL_VICTORIA
114443,50,3,DRIVE,W,I,TOWNS
233835,50,3,DRIVE,W,I,TOWNS
125274,50,1,STREET,NE,N,MELB_URBAN
183948,60,1,PARADE,NW,I,MELB_URBAN
176372,70,1,ROAD,S,I,TOWNS
108361,100,1,ROAD,W,I,RURAL_VICTORIA
185820,60,1,STREET,S,I,SMALL_CITIES
229845,70,1,ROAD,N,I,MELB_URBAN
153620,100,1,DRIVE,NE,N,RURAL_VICTORIA
209410,60,1,ROAD,W,I,LARGE_PROVINCIAL_CITIES
173955,40,1,BOULEVARD,N,I,MELB_URBAN
183624,50,6,STREET,N,I,LARGE_PROVINCIAL_CITIES
194284,50,6,STREET,N,I,LARGE_PROVINCIAL_CITIES
156924,50,5,ROAD,NW,N,TOWNS
145922,100,1,ROAD,NW,I,RURAL_VICTORIA
184309,100,1,ROAD,W,I,RURAL_VICTORIA
221325,50,1,DRIVE,SE,N,TOWNS
160889,60,3,DRIVE,NE,I,SMALL_CITIES
282558,50,5,ROAD,N,N,SMALL_CITIES
218201,50,1,ROAD,S,N,MELB_URBAN
220161,50,1,SQUARE,N,N,MELB_URBAN
274593,50,1,POINT,NW,I,LARGE_PROVINCIAL_CITIES
120428,50,1,LANE,W,I,MELB_URBAN
171560,50,1,LANE,W,I,MELB_URBAN
282648,999,1,AVENUE,N,I,MELB_URBAN
187448,50,1,STREET,N,I,MELB_URBAN
173614,80,1,LANE,E,N,RURAL_VICTORIA
149339,50,1,ROAD,N,N,TOWNS
160979,100,1,ROAD,SE,N,RURAL_VICTORIA
221565,50,1,STREET,E,N,MELB_URBAN
193732,50,3,ROAD,W,N,MELB_URBAN
177612,50,5,GROVE,N,I,LARGE_PROVINCIAL_CITIES
284465,60,1,AVENUE,N,I,MELB_URBAN
195062,100,5,ROAD,E,N,RURAL_VICTORIA
205776,50,1,ROAD,S,I,TOWNS
228879,100,1,ROAD,E,N,RURAL_VICTORIA
119663,50,1,STREET,NW,N,LARGE_PROVINCIAL_CITIES
126462,50,6,STREET,S,N,MELB_URBAN
230548,50,1,CRESCENT,N,I,MELB_URBAN
114872,50,1,STREET,SW,I,MELB_URBAN
101431,999,1,ROAD,W,N,RURAL_VICTORIA
197617,100,1,ROAD,N,I,RURAL_VICTORIA
178510,60,1,WAY,W,I,MELB_URBAN
164130,50,5,PLACE,E,N,SMALL_CITIES
162505,100,1,ROAD,E,I,RURAL_VICTORIA
196325,50,1,ROAD,N,N,MELB_URBAN
183683,50,1,CRESCENT,W,I,MELB_URBAN
163989,999,1,LANE,E,I,MELBOURNE_CBD
233808,999,1,LANE,E,I,MELBOURNE_CBD
5627,100,2,ROAD,SW,N,RURAL_VICTORIA
181348,60,1,AVENUE,N,I,TOWNS
193128,999,1,ROAD,NE,N,RURAL_VICTORIA
157769,60,1,DRIVE,N,I,LARGE_PROVINCIAL_CITIES
161685,60,1,DRIVE,N,I,LARGE_PROVINCIAL_CITIES
236146,100,5,HIGHWAY,W,I,RURAL_VICTORIA
103623,100,1,ROAD,NW,I,RURAL_VICTORIA
196166,100,1,ROAD,NW,I,RURAL_VICTORIA
111425,50,1,CRESCENT,SW,I,MELB_URBAN
103558,60,2,ROAD,N,I,SMALL_CITIES
233351,60,1,ROAD,E,I,LARGE_PROVINCIAL_CITIES
204576,50,1,STREET,E,N,MELB_URBAN
171014,100,1,ROAD,W,I,RURAL_VICTORIA
112039,50,1,STREET,E,I,MELB_URBAN
130047,50,3,AVENUE,SW,N,MELB_URBAN
178182,100,1,HIGHWAY,SE,I,RURAL_VICTORIA
115023,999,3,STREET,N,I,MELB_URBAN
113687,50,1,DRIVE,N,I,RURAL_VICTORIA
213807,50,1,DRIVE,N,I,RURAL_VICTORIA
236388,100,5,LANE,SE,N,RURAL_VICTORIA
248629,80,1,ROAD,W,I,MELB_URBAN
278508,80,1,ROAD,W,I,MELB_URBAN
146287,100,1,ROAD,W,I,RURAL_VICTORIA
164126,100,1,ROAD,W,I,RURAL_VICTORIA
161098,100,1,ROAD,N,I,RURAL_VICTORIA
233680,70,2,PARADE,N,I,MELB_URBAN
284203,100,1,ROAD,E,N,RURAL_VICTORIA
158983,50,1,STREET,NW,I,SMALL_CITIES
184788,50,1,DRIVE,W,N,MELB_URBAN
135287,999,5,ROAD,SE,I,RURAL_VICTORIA
152629,999,5,ROAD,SE,I,RURAL_VICTORIA
279225,50,1,LANE,E,N,MELB_URBAN
199187,100,1,ROAD,W,I,RURAL_VICTORIA
180919,40,3,ROAD,SE,N,MELB_URBAN
139594,50,5,CRESCENT,W,N,MELB_URBAN
105340,50,1,CLOSE,W,N,MELB_URBAN
179876,60,5,ROAD,E,N,RURAL_VICTORIA
163757,100,1,LANE,W,N,RURAL_VICTORIA
224282,50,1,COURT,N,N,MELB_URBAN
194777,100,1,ROAD,N,N,RURAL_VICTORIA
273969,50,1,PLACE,NW,N,MELB_URBAN
149584,999,2,TRACK,NW,N,RURAL_VICTORIA
276093,50,2,CRESCENT,N,N,TOWNS
231117,60,1,AVENUE,N,I,MELB_URBAN
164237,999,1,ROAD,N,N,RURAL_VICTORIA
208091,50,2,CIRCUIT,E,N,MELB_URBAN
142744,50,2,ROAD,E,N,MELB_URBAN
232128,50,1,UNKNOWN,N,N,MELB_URBAN
137365,100,1,ROAD,NW,N,RURAL_VICTORIA
229816,100,5,ROAD,N,N,RURAL_VICTORIA
124467,100,1,ROAD,W,N,RURAL_VICTORIA
129332,50,2,COURT,W,N,MELB_URBAN
207069,100,1,TRACK,NW,N,RURAL_VICTORIA
103030,60,6,STREET,NW,N,MELB_URBAN
120967,60,1,ROAD,W,N,RURAL_VICTORIA
142415,888,1,GROVE,SE,I,SMALL_TOWNS
206815,50,1,ROAD,E,I,MELB_URBAN
210787,100,1,STREET,N,I,RURAL_VICTORIA
124805,50,1,PARADE,SE,N,RURAL_VICTORIA
146382,50,1,STREET,E,N,MELB_URBAN
220375,60,1,ROAD,E,N,RURAL_VICTORIA
200105,60,5,ROAD,NW,I,MELB_URBAN
128673,60,1,ROAD,SE,I,MELB_URBAN
142908,60,1,ROAD,W,I,RURAL_VICTORIA
145022,100,1,WAY,SW,I,RURAL_VICTORIA
189789,50,1,HIGHWAY,E,I,SMALL_CITIES
274678,60,3,ROAD,N,I,MELB_URBAN
203195,60,3,ROAD,SE,I,MELB_URBAN
108642,50,3,STREET,E,I,MELB_URBAN
227345,60,1,ROAD,W,I,MELB_URBAN
180662,80,3,ROAD,N,I,MELB_URBAN
110697,60,1,ROAD,W,I,MELB_URBAN
146595,60,1,ROAD,W,I,MELB_URBAN
117926,999,3,ROAD,N,I,MELB_URBAN
165682,999,3,ROAD,N,I,MELB_URBAN
120030,60,1,ROAD,W,I,MELB_URBAN
170975,60,1,ROAD,W,I,MELB_URBAN
111446,999,1,ESPLANADE,NW,I,MELB_URBAN
141953,40,1,ROAD,W,I,MELB_URBAN
188291,40,1,ROAD,W,I,MELB_URBAN
220525,40,3,ROAD,W,I,MELB_URBAN
173412,80,2,ROAD,W,I,MELB_URBAN
216919,60,1,ROAD,S,I,MELB_URBAN
151031,50,3,STREET,W,I,MELB_URBAN
129843,50,1,AVENUE,W,I,MELB_URBAN
168548,60,1,ROAD,SW,I,MELB_URBAN
161196,50,1,STREET,W,I,MELB_URBAN
128193,60,1,CLOSE,W,I,MELB_URBAN
129864,50,1,CRESCENT,W,I,MELB_URBAN
229948,50,1,ROAD,NE,I,TOWNS
117230,60,1,CRESCENT,NW,I,MELB_URBAN
180315,50,1,STREET,W,I,MELB_URBAN
171216,60,1,ROAD,W,I,MELB_URBAN
169243,50,3,CRESCENT,W,I,MELB_URBAN
175347,50,3,CRESCENT,W,I,MELB_URBAN
283378,60,3,ROAD,S,I,MELB_URBAN
175151,50,3,STREET,SW,I,MELB_URBAN
150663,999,1,LANE,W,I,MELB_URBAN
172891,80,2,ROAD,N,I,SMALL_CITIES
191425,50,2,ROAD,E,I,LARGE_PROVINCIAL_CITIES
205315,60,3,ROAD,N,I,LARGE_PROVINCIAL_CITIES
197273,70,1,DRIVE,W,I,LARGE_PROVINCIAL_CITIES
124634,100,1,HIGHWAY,E,I,RURAL_VICTORIA
168245,80,1,HIGHWAY,N,I,RURAL_VICTORIA
168301,80,1,HIGHWAY,N,I,RURAL_VICTORIA
110159,100,1,HIGHWAY,NW,I,RURAL_VICTORIA
207448,60,1,STREET,SE,I,TOWNS
120258,999,1,STREET,E,I,SMALL_CITIES
183793,60,1,STREET,SW,I,SMALL_CITIES
276765,100,1,HIGHWAY,S,I,RURAL_VICTORIA
143558,50,1,STREET,N,I,SMALL_CITIES
129464,60,2,STREET,W,I,LARGE_PROVINCIAL_CITIES
174449,40,1,HIGHWAY,N,I,RURAL_VICTORIA
170680,60,3,ROAD,E,I,MELB_URBAN
107110,50,1,COURT,W,I,MELB_URBAN
